u

Блок 1Aerogel
Название блока данных:     Aerogel
Дата регистрации данных:   03.05.2024
Время регистрации данных:  13-17-06
Комментарий пользователя:  Aerogel
Прибор:        P-20X8
Номер канала:  1

Цикл 2, Шаг 1
Физический номер цикла: 2
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 681
Время, с.,                   Потенциал, В,                   Ток, А
2,700000047684                0,262488007545                0,025637434795                
2,75                0,26681599021                0,025637434795                
2,799999952316                0,270927011967                0,025637434795                
2,849999904633                0,275038987398                0,025637434795                
2,900000095367                0,279365986586                0,025637434795                
2,950000047684                0,283477991819                0,025637434795                
3                0,287806004286                0,025629002601                
3,049999952316                0,291916996241                0,025637434795                
3,099999904633                0,296245008707                0,025637434795                
3,150000095367                0,300357013941                0,025637434795                
3,200000047684                0,304684996605                0,025637434795                
3,25                0,30879598856                0,025637434795                
3,299999952316                0,313124001026                0,025637434795                
3,349999904633                0,31723600626                0,025629002601                
3,400000095367                0,321346998215                0,025637434795                
3,450000047684                0,325675010681                0,025629002601                
3,5                0,329786986113                0,025637434795                
3,549999952316                0,3341139853                0,025637434795                
3,599999904633                0,338225990534                0,025637434795                
3,650000095367                0,342337995768                0,025637434795                
3,700000047684                0,346664994955                0,025629002601                
3,75                0,350993007421                0,025637434795                
3,799999952316                0,354887992144                0,025637434795                
3,849999904633                0,35921600461                0,025629002601                
3,900000095367                0,363328009844                0,025629002601                
3,950000047684                0,367655992508                0,025637434795                
4                0,371767014265                0,025629002601                
4,050000190735                0,376094996929                0,025629002601                
4,099999904633                0,380207002163                0,025637434795                
4,150000095367                0,384317994118                0,025629002601                
4,199999809265                0,388646006584                0,025637434795                
4,25                0,392758011818                0,025629002601                
4,300000190735                0,396869003773                0,025629002601                
4,349999904633                0,401196986437                0,025629002601                
4,400000095367                0,405308991671                0,025637434795                
4,449999809265                0,409420013428                0,025629002601                
4,5                0,413747996092                0,025629002601                
4,550000190735                0,417860001326                0,025637434795                
4,599999904633                0,42197099328                0,025637434795                
4,650000095367                0,426299005747                0,025637434795                
4,699999809265                0,430409997702                0,025637434795                
4,75                0,434522002935                0,025629002601                
4,800000190735                0,4388499856                0,025629002601                
4,849999904633                0,442961007357                0,025629002601                
4,900000095367                0,44707301259                0,025637434795                
4,949999809265                0,451184004545                0,025637434795                
5                0,455296009779                0,025637434795                
5,050000190735                0,459623992443                0,025629002601                
5,099999904633                0,4637350142                0,025637434795                
5,150000095367                0,468062996864                0,025629002601                
5,199999809265                0,472175002098                0,025629002601                
5,25                0,476285994053                0,025629002601                
5,300000190735                0,480397999287                0,025637434795                
5,349999904633                0,484508991241                0,025629002601                
5,400000095367                0,488837003708                0,025629002601                
5,449999809265                0,492949008942                0,025637434795                
5,5                0,497060000896                0,025637434795                
5,550000190735                0,50117200613                0,025629002601                
5,599999904633                0,505282998085                0,025629002601                
5,650000095367                0,509611010551                0,025629002601                
5,699999809265                0,513723015785                0,025637434795                
5,75                0,51783400774                0,025637434795                
5,800000190735                0,521946012974                0,025629002601                
5,849999904633                0,526057004929                0,025629002601                
5,900000095367                0,530169010162                0,025637434795                
5,949999809265                0,534280002117                0,025629002601                
6                0,538392007351                0,025629002601                
6,050000190735                0,542502999306                0,025629002601                
6,099999904633                0,546831011772                0,025629002601                
6,150000095367                0,550943017006                0,025629002601                
6,199999809265                0,554838001728                0,025629002601                
6,25                0,559166014194                0,025629002601                
6,300000190735                0,563277006149                0,025637434795                
6,349999904633                0,567389011383                0,025629002601                
6,400000095367                0,571500003338                0,025629002601                
6,449999809265                0,57539498806                0,025637434795                
6,5                0,579506993294                0,025629002601                
6,550000190735                0,58383500576                0,025629002601                
6,599999904633                0,587729990482                0,025629002601                
6,650000095367                0,591840982437                0,025629002601                
6,699999809265                0,595952987671                0,025629002601                
6,75                0,600063979626                0,025637434795                
6,800000190735                0,604175984859                0,025629002601                
6,849999904633                0,608286976814                0,025629002601                
6,900000095367                0,612182974815                0,025629002601                
6,949999809265                0,616294026375                0,025629002601                
7                0,620189011097                0,025629002601                
7,050000190735                0,624301016331                0,025629002601                
7,099999904633                0,628412008286                0,025637434795                
7,150000095367                0,632524013519                0,025637434795                
7,199999809265                0,636635005474                0,025629002601                
7,25                0,640747010708                0,025629002601                
7,300000190735                0,64464199543                0,025637434795                
7,349999904633                0,648752987385                0,025629002601                
7,400000095367                0,652648985386                0,025629002601                
7,449999809265                0,656544029713                0,025629002601                
7,5                0,660655021667                0,025629002601                
7,550000190735                0,66455000639                0,025629002601                
7,599999904633                0,668662011623                0,025629002601                
7,650000095367                0,672556996346                0,025629002601                
7,699999809265                0,6766679883                0,025629002601                
7,75                0,680563986301                0,025629002601                
7,800000190735                0,684674978256                0,025637434795                
7,849999904633                0,688570022583                0,025629002601                
7,900000095367                0,692465007305                0,025629002601                
7,949999809265                0,696577012539                0,025629002601                
8                0,700471997261                0,025629002601                
8,050000190735                0,704366981983                0,025629002601                
8,10000038147                0,70826202631                0,025637434795                
8,14999961853                0,712373971939                0,025629002601                
8,199999809265                0,716269016266                0,025629002601                
8,25                0,719946980476                0,025629002601                
8,300000190735                0,723842978477                0,025637434795                
8,35000038147                0,727738022804                0,025629002601                
8,39999961853                0,731633007526                0,025629002601                
8,449999809265                0,735527992249                0,025637434795                
8,5                0,739422976971                0,025629002601                
8,550000190735                0,743318021297                0,025629002601                
8,60000038147                0,746996998787                0,025637434795                
8,64999961853                0,750891983509                0,025629002601                
8,699999809265                0,754787027836                0,025629002601                
8,75                0,758466005325                0,025629002601                
8,800000190735                0,762360990047                0,025629002601                
8,85000038147                0,766040027142                0,025637434795                
8,89999961853                0,769717991352                0,025637434795                
8,949999809265                0,773613989353                0,025629002601                
9                0,777292013168                0,025629002601                
9,050000190735                0,780970990658                0,025629002601                
9,10000038147                0,784650027752                0,025637434795                
9,14999961853                0,788327991962                0,025629002601                
9,199999809265                0,792007029057                0,025629002601                
9,25                0,795468986034                0,025629002601                
9,300000190735                0,798714995384                0,025629002601                

Цикл 6, Шаг 2
Физический номер цикла: 6
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 185
Время, с.,                   Потенциал, В,                   Ток, А
0,050000000745                0,772964000702                -0,025536235422                
0,10000000149                0,766689002514                -0,025536235422                
0,15000000596                0,761062979698                -0,025536235422                
0,20000000298                0,755868971348                -0,025536235422                
0,25                0,750675976276                -0,025536235422                
0,300000011921                0,74591499567                -0,025536235422                
0,34999999404                0,740938007832                -0,025536235422                
0,40000000596                0,736177027225                -0,025536235422                
0,449999988079                0,731415987015                -0,025536235422                
0,5                0,72687202692                -0,025536235422                
0,550000011921                0,72211098671                -0,025536235422                
0,600000023842                0,717351019382                -0,025527801365                
0,649999976158                0,713023006916                -0,025527801365                
0,699999988079                0,70826202631                -0,025536235422                
0,75                0,703718006611                -0,025536235422                
0,800000011921                0,699173986912                -0,025536235422                
0,850000023842                0,694845974445                -0,025536235422                
0,899999976158                0,690301001072                -0,025536235422                
0,949999988079                0,685756981373                -0,025536235422                
1                0,681429028511                -0,025536235422                
1,049999952316                0,676885008812                -0,025536235422                
1,100000023842                0,672340989113                -0,025536235422                
1,149999976158                0,667796015739                -0,025536235422                
1,200000047684                0,663468003273                -0,025536235422                
1,25                0,658923983574                -0,025536235422                
1,299999952316                0,654595971107                -0,025536235422                
1,350000023842                0,650268018246                -0,025536235422                
1,399999976158                0,645723998547                -0,025536235422                
1,450000047684                0,64139598608                -0,025536235422                
1,5                0,637067973614                -0,025536235422                
1,549999952316                0,632524013519                -0,025536235422                
1,600000023842                0,628196001053                -0,025527801365                
1,649999976158                0,623651981354                -0,025536235422                
1,700000047684                0,61953997612                -0,025536235422                
1,75                0,614996016026                -0,025536235422                
1,799999952316                0,610668003559                -0,025536235422                
1,850000023842                0,60612398386                -0,025536235422                
1,899999976158                0,601795971394                -0,025536235422                
1,950000047684                0,597468018532                -0,025536235422                
2                0,593140006065                -0,025536235422                
2,049999952316                0,588811993599                -0,025536235422                
2,099999904633                0,584483981133                -0,025536235422                
2,150000095367                0,579940021038                -0,025536235422                
2,200000047684                0,575612008572                -0,025536235422                
2,25                0,571283996105                -0,025536235422                
2,299999952316                0,566955983639                -0,025536235422                
2,349999904633                0,562627971172                -0,025527801365                
2,400000095367                0,558300018311                -0,025536235422                
2,450000047684                0,553972005844                -0,025536235422                
2,5                0,549427986145                -0,025536235422                
2,549999952316                0,545315980911                -0,025536235422                
2,599999904633                0,540988028049                -0,025536235422                
2,650000095367                0,536661028862                -0,025536235422                
2,700000047684                0,532333016396                -0,025536235422                
2,75                0,528005003929                -0,025536235422                
2,799999952316                0,523676991463                -0,025536235422                
2,849999904633                0,519348978996                -0,025536235422                
2,900000095367                0,515021026134                -0,025536235422                
2,950000047684                0,510693013668                -0,025536235422                
3                0,506365001202                -0,025536235422                
3,049999952316                0,502036988735                -0,025536235422                
3,099999904633                0,497709006071                -0,025536235422                
3,150000095367                0,493382006884                -0,025536235422                
3,200000047684                0,48927000165                -0,025527801365                
3,25                0,484941989183                -0,025536235422                
3,299999952316                0,480614006519                -0,025536235422                
3,349999904633                0,476285994053                -0,025536235422                
3,400000095367                0,471958011389                -0,025536235422                
3,450000047684                0,467846989632                -0,025536235422                
3,5                0,463519006968                -0,025536235422                
3,549999952316                0,459190994501                -0,025536235422                
3,599999904633                0,455080002546                -0,025536235422                
3,650000095367                0,45075199008                -0,025536235422                
3,700000047684                0,446424007416                -0,025536235422                
3,75                0,442095994949                -0,025536235422                
3,799999952316                0,437768012285                -0,025536235422                
3,849999904633                0,433656007051                -0,025536235422                
3,900000095367                0,429327994585                -0,025536235422                
3,950000047684                0,42521700263                -0,025536235422                
4                0,420888990164                -0,025536235422                
4,050000190735                0,4165610075                -0,025536235422                
4,099999904633                0,412232995033                -0,025536235422                
4,150000095367                0,408122003078                -0,025536235422                
4,199999809265                0,404009997845                -0,025536235422                
4,25                0,399681985378                -0,025536235422                
4,300000190735                0,395570993423                -0,025536235422                
4,349999904633                0,391243010759                -0,025536235422                
4,400000095367                0,387131005526                -0,025536235422                
4,449999809265                0,383020013571                -0,025536235422                
4,5                0,378692001104                -0,025536235422                
4,550000190735                0,374579995871                -0,025536235422                
4,599999904633                0,370252996683                -0,025536235422                
4,650000095367                0,366140991449                -0,025536235422                
4,699999809265                0,361813008785                -0,025536235422                
4,75                0,357701987028                -0,025536235422                
4,800000190735                0,353590011597                -0,025536235422                
4,849999904633                0,34947898984                -0,025536235422                
4,900000095367                0,345151007175                -0,025536235422                
4,949999809265                0,341039001942                -0,025536235422                
5                0,336710989475                -0,025536235422                
5,050000190735                0,33259999752                -0,025536235422                
5,099999904633                0,328487992287                -0,025536235422                
5,150000095367                0,324377000332                -0,025536235422                
5,199999809265                0,320048987865                -0,025536235422                
5,25                0,316154003143                -0,025536235422                
5,300000190735                0,31204199791                -0,025536235422                
5,349999904633                0,307713985443                -0,025536235422                
5,400000095367                0,303819000721                -0,025536235422                
5,449999809265                0,299490988255                -0,025536235422                
5,5                0,2953799963                -0,025536235422                
5,550000190735                0,291267991066                -0,025536235422                
5,599999904633                0,287156999111                -0,025536235422                
5,650000095367                0,283044993877                -0,025536235422                
5,699999809265                0,278934001923                -0,025536235422                
5,75                0,275038987398                -0,025536235422                
5,800000190735                0,270711004734                -0,025536235422                
5,849999904633                0,2665989995                -0,025536235422                
5,900000095367                0,262488007545                -0,025536235422                
5,949999809265                0,258592993021                -0,025536235422                
6                0,254265010357                -0,025544669479                
6,050000190735                0,250369012356                -0,025536235422                
6,099999904633                0,2462580055                -0,025544669479                
6,150000095367                0,242146000266                -0,025536235422                
6,199999809265                0,238251000643                -0,025536235422                
6,25                0,234139993787                -0,025536235422                
6,300000190735                0,230028003454                -0,025536235422                
6,349999904633                0,225916996598                -0,025536235422                
6,400000095367                0,221805006266                -0,025536235422                
6,449999809265                0,217910006642                -0,025536235422                
6,5                0,213798999786                -0,025536235422                
6,550000190735                0,209686994553                -0,025536235422                
6,599999904633                0,205791994929                -0,025536235422                
6,650000095367                0,201681002975                -0,025536235422                
6,699999809265                0,197785004973                -0,025536235422                
6,75                0,193673998117                -0,025536235422                
6,800000190735                0,189778998494                -0,025536235422                
6,849999904633                0,18566699326                -0,025544669479                
6,900000095367                0,181771993637                -0,025536235422                
6,949999809265                0,177661001682                -0,025544669479                
7                0,173766002059                -0,025536235422                
7,050000190735                0,169870004058                -0,025536235422                
7,099999904633                0,165975004435                -0,025536235422                
7,150000095367                0,161863997579                -0,025536235422                
7,199999809265                0,157968997955                -0,025544669479                
7,25                0,153856992722                -0,025536235422                
7,300000190735                0,149961993098                -0,025536235422                
7,349999904633                0,146066993475                -0,025536235422                
7,400000095367                0,142171993852                -0,025536235422                
7,449999809265                0,138060003519                -0,025536235422                
7,5                0,134165003896                -0,025536235422                
7,550000190735                0,130270004272                -0,025536235422                
7,599999904633                0,126375004649                -0,025536235422                
7,650000095367                0,122479997575                -0,025536235422                
7,699999809265                0,118584997952                -0,025544669479                
7,75                0,114689998329                -0,025544669479                
7,800000190735                0,110578000546                -0,025536235422                
7,849999904633                0,106899000704                -0,025536235422                
7,900000095367                0,102788001299                -0,025544669479                
7,949999809265                0,099109001458                -0,025536235422                
8                0,095214001834                -0,025544669479                
8,050000190735                0,091319002211                -0,025536235422                
8,10000038147                0,087424002588                -0,025536235422                
8,14999961853                0,083529002964                -0,025536235422                
8,199999809265                0,079634003341                -0,025536235422                
8,25                0,07573799789                -0,025536235422                
8,300000190735                0,072059996426                -0,025536235422                
8,35000038147                0,067947998643                -0,025536235422                
8,39999961853                0,064268998802                -0,025536235422                
8,449999809265                0,060373999178                -0,025536235422                
8,5                0,056478999555                -0,025544669479                
8,550000190735                0,052799999714                -0,025536235422                
8,60000038147                0,048905000091                -0,025544669479                
8,64999961853                0,045010000467                -0,025536235422                
8,699999809265                0,041331999004                -0,025536235422                
8,75                0,037436001003                -0,025544669479                
8,800000190735                0,033757999539                -0,025544669479                
8,85000038147                0,029862999916                -0,025544669479                
8,89999961853                0,026184000075                -0,025536235422                
8,949999809265                0,022505000234                -0,025536235422                
9                0,01861000061                -0,025544669479                
9,050000190735                0,014715000056                -0,025544669479                
9,10000038147                0,011036000215                -0,025536235422                
9,14999961853                0,007356999908                -0,025536235422                
9,199999809265                0,003462000052                -0,025536235422                
9,25                0,000433000008                -0,025544669479                
u

Блок 6Aerogel
Название блока данных:     Aerogel
Дата регистрации данных:   03.05.2024
Время регистрации данных:  13-17-06
Комментарий пользователя:  Aerogel
Прибор:        P-20X8
Номер канала:  1

Цикл 7, Шаг 1
Физический номер цикла: 7
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 171
Время, с.,                   Потенциал, В,                   Ток, А
0,035000000149                0,041115000844                0,03843928501                
0,070000000298                0,048039998859                0,03843928501                
0,104999996722                0,053881999105                0,03843928501                
0,140000000596                0,059509001672                0,03843928501                
0,17499999702                0,065135002136                0,03843928501                
0,209999993443                0,070329003036                0,03843928501                
0,245000004768                0,075305998325                0,038430854678                
0,280000001192                0,080499000847                0,03843928501                
0,314999997616                0,085476003587                0,03843928501                
0,34999999404                0,090452998877                0,03843928501                
0,384999990463                0,095214001834                0,03843928501                
0,419999986887                0,100190997124                0,03843928501                
0,455000013113                0,104952000082                0,03843928501                
0,490000009537                0,109711997211                0,03843928501                
0,524999976158                0,114473000169                0,03843928501                
0,560000002384                0,119016997516                0,03843928501                
0,59500002861                0,123994998634                0,03843928501                
0,629999995232                0,128538995981                0,03843928501                
0,665000021458                0,133083000779                0,03843928501                
0,699999988079                0,137843996286                0,03843928501                
0,735000014305                0,142388001084                0,03843928501                
0,769999980927                0,147148996592                0,03843928501                
0,805000007153                0,15169300139                0,03843928501                
0,839999973774                0,156453996897                0,03843928501                
0,875                0,160998001695                0,03843928501                
0,910000026226                0,165542006493                0,03843928501                
0,944999992847                0,170086994767                0,03843928501                
0,980000019073                0,174630999565                0,03843928501                
1,014999985695                0,179175004363                0,03843928501                
1,049999952316                0,183719992638                0,03843928501                
1,085000038147                0,188263997436                0,03843928501                
1,120000004768                0,193024992943                0,03843928501                
1,15499997139                0,197568997741                0,03843928501                
1,19000005722                0,202113002539                0,03843928501                
1,225000023842                0,206658005714                0,038430854678                
1,259999990463                0,21098600328                0,03843928501                
1,294999957085                0,215746000409                0,03843928501                
1,330000042915                0,220073997974                0,03843928501                
1,365000009537                0,224618002772                0,03843928501                
1,399999976158                0,229163005948                0,03843928501                
1,43499994278                0,233706995845                0,03843928501                
1,47000002861                0,238251000643                0,03843928501                
1,504999995232                0,242796003819                0,03843928501                
1,539999961853                0,247339993715                0,03843928501                
1,575000047684                0,251668006182                0,03843928501                
1,610000014305                0,256211996078                0,03843928501                
1,644999980927                0,260755985975                0,03843928501                
1,679999947548                0,265300989151                0,03843928501                
1,715000033379                0,26984500885                0,03843928501                
1,75                0,274388998747                0,03843928501                
1,784999966621                0,278717011213                0,03843928501                
1,820000052452                0,283262014389                0,03843928501                
1,855000019073                0,287806004286                0,03843928501                
1,889999985695                0,29213398695                0,03843928501                
1,924999952316                0,296678006649                0,038430854678                
1,960000038147                0,301221996546                0,03843928501                
1,995000004768                0,305550009012                0,03843928501                
2,02999997139                0,310095012188                0,03843928501                
2,06500005722                0,314639002085                0,03843928501                
2,099999904633                0,319182991982                0,03843928501                
2,134999990463                0,323727995157                0,038430854678                
2,170000076294                0,328054994345                0,038430854678                
2,204999923706                0,33259999752                0,038430854678                
2,240000009537                0,337143987417                0,03843928501                
2,275000095367                0,341688007116                0,03843928501                
2,30999994278                0,34601598978                0,03843928501                
2,34500002861                0,350560992956                0,03843928501                
2,380000114441                0,354887992144                0,03843928501                
2,414999961853                0,359432995319                0,038430854678                
2,450000047684                0,363976985216                0,03843928501                
2,484999895096                0,368304997683                0,038430854678                
2,519999980927                0,372848987579                0,03843928501                
2,555000066757                0,377177000046                0,03843928501                
2,589999914169                0,381938010454                0,03843928501                
2,625                0,386265993118                0,03843928501                
2,660000085831                0,390810012817                0,03843928501                
2,694999933243                0,395137995481                0,03843928501                
2,730000019073                0,399681985378                0,03843928501                
2,765000104904                0,404226988554                0,038430854678                
2,799999952316                0,40855500102                0,03843928501                
2,835000038147                0,413098990917                0,038430854678                
2,869999885559                0,417427003384                0,03843928501                
2,90499997139                0,42197099328                0,03843928501                
2,94000005722                0,426299005747                0,038430854678                
2,974999904633                0,430842995644                0,03843928501                
3,009999990463                0,43517100811                0,038430854678                
3,045000076294                0,439714998007                0,03843928501                
3,079999923706                0,444043010473                0,03843928501                
3,115000009537                0,448803991079                0,03843928501                
3,150000095367                0,452915996313                0,03843928501                
3,18499994278                0,45745998621                0,038430854678                
3,22000002861                0,461787998676                0,03843928501                
3,255000114441                0,466331988573                0,03843928501                
3,289999961853                0,470876008272                0,038430854678                
3,325000047684                0,475203990936                0,03843928501                
3,359999895096                0,479748994112                0,03843928501                
3,394999980927                0,484077006578                0,03843928501                
3,430000066757                0,488404005766                0,03843928501                
3,464999914169                0,492949008942                0,03843928501                
3,5                0,497276991606                0,038430854678                
3,535000085831                0,501820981503                0,03843928501                
3,569999933243                0,506148993969                0,03843928501                
3,605000019073                0,510693013668                0,038430854678                
3,640000104904                0,515021026134                0,03843928501                
3,674999952316                0,519348978996                0,03843928501                
3,710000038147                0,523892998695                0,03843928501                
3,744999885559                0,528221011162                0,03843928501                
3,77999997139                0,532764971256                0,038430854678                
3,81500005722                0,537092983723                0,038430854678                
3,849999904633                0,541420996189                0,038430854678                
3,884999990463                0,545749008656                0,03843928501                
3,920000076294                0,550077021122                0,03843928501                
3,954999923706                0,554620981216                0,03843928501                
3,990000009537                0,558948993683                0,03843928501                
4,025000095367                0,563277006149                0,03843928501                
4,05999994278                0,567605018616                0,038430854678                
4,094999790192                0,57214897871                0,03843928501                
4,130000114441                0,576476991177                0,03843928501                
4,164999961853                0,580805003643                0,03843928501                
4,199999809265                0,585133016109                0,038430854678                
4,235000133514                0,589676976204                0,038430854678                
4,269999980927                0,593788981438                0,03843928501                
4,304999828339                0,598116993904                0,03843928501                
4,340000152588                0,602445006371                0,038430854678                
4,375                0,606773018837                0,03843928501                
4,409999847412                0,611316978931                0,03843928501                
4,445000171661                0,615428984165                0,03843928501                
4,480000019073                0,619973003864                0,03843928501                
4,514999866486                0,624301016331                0,03843928501                
4,550000190735                0,628629028797                0,03843928501                
4,585000038147                0,632740020752                0,03843928501                
4,619999885559                0,637283980846                0,03843928501                
4,655000209808                0,64139598608                0,038430854678                
4,69000005722                0,645723998547                0,03843928501                
4,724999904633                0,649834990501                0,038430854678                
4,760000228882                0,654163002968                0,03843928501                
4,795000076294                0,658491015434                0,038430854678                
4,829999923706                0,662819027901                0,03843928501                
4,864999771118                0,66693097353                0,03843928501                
4,900000095367                0,671258985996                0,03843928501                
4,93499994278                0,675585985184                0,038430854678                
4,969999790192                0,679697990417                0,038430854678                
5,005000114441                0,684026002884                0,038430854678                
5,039999961853                0,68835401535                0,038430854678                
5,074999809265                0,692465007305                0,03843928501                
5,110000133514                0,696577012539                0,038430854678                
5,144999980927                0,700905025005                0,03843928501                
5,179999828339                0,705232977867                0,03843928501                
5,215000152588                0,709344029427                0,038430854678                
5,25                0,713455975056                0,03843928501                
5,284999847412                0,717567026615                0,03843928501                
5,320000171661                0,721894979477                0,038430854678                
5,355000019073                0,726006984711                0,038430854678                
5,389999866486                0,729902029037                0,038430854678                
5,425000190735                0,734229981899                0,03843928501                
5,460000038147                0,738340973854                0,038430854678                
5,494999885559                0,742452979088                0,03843928501                
5,530000209808                0,746563971043                0,03843928501                
5,56500005722                0,750675976276                0,03843928501                
5,599999904633                0,754787027836                0,03843928501                
5,635000228882                0,758898973465                0,03843928501                
5,670000076294                0,762794017792                0,038430854678                
5,704999923706                0,766905009747                0,03843928501                
5,739999771118                0,77101701498                0,038430854678                
5,775000095367                0,774911999702                0,038430854678                
